Kat [deg]	Moment obrotowy [mNm]
261,72	5,899
261,75	5,760
261,78	5,762
261,81	5,726
261,84	5,820
261,87	5,688
261,90	5,902
261,93	5,832
261,96	5,870
261,99	5,832
262,02	5,896
262,05	5,800
262,08	5,735
262,11	5,799
262,14	5,912
262,17	5,731
262,20	5,849
262,23	5,789
262,26	5,756
262,29	5,783
262,32	5,844
262,35	5,725
262,38	5,933
262,41	5,776
262,44	5,782
262,47	5,743
262,50	5,591
262,53	5,988
262,56	5,835
262,59	5,767
262,62	5,767
262,65	5,675
262,68	5,829
262,71	5,894
262,74	5,608
262,77	5,764
262,80	5,953
262,83	5,763
262,86	5,704
262,89	5,791
262,92	5,951
262,95	5,761
262,98	6,044
263,01	5,828
263,04	6,050
263,07	5,899
263,10	5,830
263,13	5,834
263,16	5,919
263,19	5,800
263,22	5,768
263,25	5,828
263,28	5,803
263,31	5,739
263,34	5,808
263,37	5,803
263,40	5,744
263,43	5,803
263,46	5,808
263,49	5,866
263,52	5,812
263,55	5,721
263,58	5,653
263,61	5,748
263,64	5,588
263,67	5,682
263,70	5,619
263,73	5,935
263,76	5,715
263,79	5,715
263,82	5,903
263,85	5,845
263,88	5,969
263,91	5,753
263,94	5,846
263,97	5,845
264,00	5,696
264,03	5,632
264,06	5,889
264,09	5,758
264,12	5,668
264,15	5,795
264,18	5,827
264,21	5,704
264,24	5,699
264,27	5,704
264,30	5,485
264,33	5,707
264,36	5,639
264,39	5,610
264,42	5,825
264,45	5,709
264,48	5,799
264,51	5,810
264,54	5,680
264,57	5,779
264,60	5,619
264,63	5,716
264,66	5,685
264,69	5,528
264,72	5,654
264,75	5,746
264,78	5,778
264,81	5,688
264,84	5,650
264,87	5,687
264,90	5,747
264,93	5,976
264,96	5,630
264,99	5,729
265,02	5,731
265,05	5,575
265,08	5,821
265,11	5,760
265,14	5,858
265,17	5,828
265,20	5,707
265,23	5,927
265,26	5,640
265,29	5,802
265,32	5,714
265,35	5,686
265,38	5,744
265,41	5,685
265,44	5,807
265,47	5,748
265,50	5,840
265,53	5,880
265,56	5,879
265,59	5,566
265,62	5,883
265,65	5,794
265,68	5,756
265,71	5,823
265,74	5,861
265,77	5,803
265,80	5,801
265,83	5,804
265,86	5,742
265,89	5,743
265,92	5,748
265,95	5,657
265,98	5,907
266,01	5,876
266,04	5,850
266,07	5,759
266,10	5,544
266,13	5,510
266,16	5,797
266,19	5,544
266,22	5,730
266,25	5,644
266,28	5,671
266,31	5,613
266,34	5,774
266,37	5,581
266,40	5,744
266,43	5,774
266,46	5,690
266,49	5,939
266,52	5,660
266,55	5,945
266,58	5,755
266,61	5,699
266,64	5,735
266,67	5,644
266,70	5,838
266,73	5,899
266,76	5,774
266,79	5,871
266,82	5,600
266,85	5,722
266,88	5,633
266,91	5,664
266,94	5,817
266,97	5,675
267,00	5,738
267,03	5,771
267,06	5,771
267,09	5,808
267,12	5,902
267,15	5,595
267,18	5,785
267,21	5,755
267,24	5,724
267,27	5,793
267,30	5,513
267,33	5,642
267,36	5,768
267,39	5,865
267,42	5,616
267,45	5,619
267,48	5,717
267,51	5,657
267,54	5,625
267,57	5,853
267,60	5,731
267,63	5,614
267,66	5,866
267,69	5,647
267,72	5,769
267,75	5,781
267,78	5,747
267,81	5,722
267,84	5,785
267,87	5,665
267,90	5,762
267,93	5,730
267,96	5,765
267,99	5,773
268,02	5,615
268,05	5,427
268,08	5,779
268,11	5,743
268,14	5,657
268,17	5,652
268,20	5,754
268,23	5,691
268,26	5,633
268,29	5,663
268,32	5,602
268,35	5,731
268,38	5,666
268,41	5,705
268,44	5,679
268,47	5,579
268,50	5,489
268,53	5,677
268,56	5,845
268,59	5,712
268,62	5,686
268,65	5,684
268,68	5,684
268,71	5,626
268,74	5,689
268,77	5,662
268,80	5,721
268,83	5,755
268,86	5,786
268,89	5,634
268,92	5,631
268,95	5,629
268,98	5,665
269,01	5,733
269,04	5,698
269,07	5,668
269,10	5,761
269,13	5,600
269,16	5,696
269,19	5,603
269,22	5,664
269,25	5,763
269,28	5,889
269,31	5,578
269,34	5,762
269,37	5,448
269,40	5,663
269,43	5,568
269,46	5,632
269,49	5,695
269,52	5,722
269,55	5,568
269,58	5,597
269,61	5,655
269,64	5,777
269,67	5,714
269,70	5,619
269,73	5,585
269,76	5,680
269,79	5,707
269,82	5,708
269,85	5,645
269,88	5,734
269,91	5,609
269,94	5,600
269,97	5,724
270,00	5,475
270,03	5,625
270,06	5,440
270,09	5,586
270,12	5,491
270,15	5,706
270,18	5,673
270,21	5,676
270,24	5,599
270,27	5,570
270,30	5,471
270,33	5,625
270,36	5,491
270,39	5,554
270,42	5,643
270,45	5,829
270,48	5,820
270,51	5,726
270,54	5,682
270,57	5,844
270,60	5,623
270,63	5,743
270,66	5,711
270,69	5,579
270,72	5,639
270,75	5,633
270,78	5,788
270,81	5,631
270,84	5,688
270,87	5,528
270,90	5,674
270,93	5,669
270,96	5,698
270,99	5,763
271,02	5,748
271,05	5,749
271,08	5,716
271,11	5,592
271,14	5,576
271,17	5,514
271,20	5,569
271,23	5,630
271,26	5,624
271,29	5,813
271,32	5,583
271,35	5,671
271,38	5,728
271,41	5,823
271,44	5,659
271,47	5,723
271,50	5,560
271,53	5,617
271,56	5,672
271,59	5,607
271,62	5,601
271,65	5,632
271,68	5,662
271,71	5,621
271,74	5,648
271,77	5,544
271,80	5,643
271,83	5,721
271,86	5,760
271,89	5,772
271,92	5,714
271,95	5,678
271,98	5,703
272,01	5,825
272,04	5,605
272,07	5,407
272,10	5,596
272,13	5,620
272,16	5,678
272,19	5,831
272,22	5,707
272,25	5,757
272,28	5,824
272,31	5,720
272,34	5,782
272,37	5,811
272,40	5,781
272,43	5,870
272,46	5,680
272,49	5,575
272,52	5,856
272,55	5,599
272,58	5,632
272,61	5,658
272,64	5,751
272,67	5,613
272,70	5,611
272,73	5,736
272,76	5,735
272,79	5,634
272,82	5,604
272,85	5,502
272,88	5,718
272,91	5,621
272,94	5,648
272,97	5,491
273,00	5,704
273,03	5,580
273,06	5,664
273,09	5,688
273,12	5,623
273,15	5,497
273,18	5,582
273,21	5,618
273,24	5,514
273,27	5,788
273,30	5,566
273,33	5,691
273,36	5,879
273,39	5,904
273,42	5,780
273,45	5,900
273,48	5,652
273,51	5,743
273,54	5,606
273,57	5,734
273,60	5,731
273,63	5,701
273,66	5,755
273,69	5,600
273,72	5,754
273,75	5,755
273,78	5,873
273,81	5,681
273,84	5,552
273,87	5,708
273,90	5,579
273,93	5,672
273,96	5,699
273,99	5,666
274,02	5,751
274,05	5,685
274,08	5,781
274,11	5,680
274,14	5,654
274,17	5,683
274,20	5,708
274,23	5,673
274,26	5,513
274,29	5,760
274,32	5,569
274,35	5,780
274,38	5,596
274,41	5,719
274,44	5,685
274,47	5,435
274,50	5,613
274,53	5,518
274,56	5,573
274,59	5,788
274,62	5,759
274,65	5,755
274,68	5,539
274,71	5,779
274,74	5,787
274,77	5,681
274,80	5,710
274,83	5,770
274,86	5,708
274,89	5,649
274,92	5,767
274,95	5,795
274,98	5,764
275,01	5,608
275,04	5,599
275,07	5,821
275,10	5,752
275,13	5,691
275,16	5,842
275,19	5,653
275,22	5,652
275,25	5,903
275,28	5,688
275,31	5,837
275,34	5,585
275,37	5,705
275,40	5,855
275,43	5,667
275,46	5,726
275,49	5,700
275,52	5,725
275,55	5,666
275,58	6,007
275,61	5,793
275,64	5,634
275,67	5,845
275,70	5,818
275,73	5,686
275,76	5,749
275,79	5,720
275,82	5,783
275,85	5,810
275,88	5,840
275,91	5,809
275,94	5,750
275,97	5,939
276,00	5,683
276,03	5,686
276,06	5,874
276,09	5,717
276,12	5,807
276,15	5,807
276,18	5,711
276,21	5,709
276,24	5,805
276,27	5,994
276,30	5,811
276,33	5,784
276,36	5,716
276,39	5,878
276,42	5,846
276,45	5,912
276,48	5,878
276,51	5,914
276,54	5,728
276,57	5,850
276,60	5,847
276,63	5,825
276,66	5,952
276,69	5,829
276,72	5,925
276,75	5,864
276,78	5,835
276,81	5,862
276,84	5,900
276,87	5,686
276,90	5,777
276,93	5,877
276,96	5,781
276,99	5,907
277,02	5,884
277,05	6,073
277,08	5,992
277,11	6,020
277,14	5,962
277,17	6,123
277,20	5,962
277,23	5,905
277,26	5,908
277,29	5,942
277,32	5,819
277,35	5,981
277,38	5,734
277,41	5,951
277,44	5,996
277,47	5,907
277,50	5,968
277,53	5,786
277,56	5,824
277,59	5,790
277,62	6,009
277,65	6,115
277,68	5,992
277,71	5,869
277,74	5,908
277,77	5,880
277,80	6,008
277,83	5,949
277,86	6,018
277,89	5,773
277,92	5,904
277,95	5,719
277,98	5,842
278,01	5,910
278,04	5,882
278,07	5,983
278,10	5,923
278,13	5,740
278,16	6,020
278,19	5,838
278,22	6,100
278,25	6,071
278,28	5,829
278,31	5,863
278,34	5,863
278,37	5,958
278,40	5,843
278,43	6,001
278,46	5,978
278,49	5,917
278,52	5,987
278,55	5,868
278,58	5,936
278,61	5,998
278,64	5,814
278,67	5,854
278,70	5,941
278,73	5,861
278,76	5,923
278,79	5,740
278,82	5,903
278,85	5,878
278,88	5,786
278,91	5,968
278,94	5,693
278,97	6,007
279,00	5,921
279,03	5,893
279,06	6,055
279,09	5,774
279,12	6,060
279,15	5,943
279,18	5,910
279,21	5,946
279,24	5,828
279,27	5,928
279,30	5,953
279,33	5,709
279,36	5,866
279,39	5,870
279,42	5,905
279,45	5,785
279,48	6,102
279,51	5,915
279,54	5,923
279,57	5,764
279,60	5,820
279,63	5,831
279,66	5,894
279,69	5,894
279,72	6,022
279,75	5,902
279,78	6,094
279,81	6,038
279,84	6,039
279,87	6,006
279,90	5,913
279,93	5,977
279,96	6,047
279,99	6,017
280,02	5,801
280,05	5,962
280,08	5,993
280,11	5,992
280,14	5,871
280,17	5,970
280,20	5,845
280,23	5,936
280,26	5,873
280,29	5,846
280,32	5,723
280,35	5,848
280,38	5,659
280,41	5,723
280,44	5,716
280,47	5,786
280,50	5,719
280,53	5,776
280,56	5,723
280,59	5,904
280,62	5,717
280,65	5,746
280,68	5,966
280,71	5,620
280,74	5,710
280,77	5,648
280,80	5,715
280,83	5,867
280,86	5,999
280,89	5,656
280,92	5,778
280,95	5,836
280,98	5,775
281,01	5,803
281,04	5,860
281,07	5,709
281,10	5,859
281,13	5,801
281,16	5,764
281,19	5,760
281,22	5,885
281,25	5,858
281,28	5,829
281,31	5,827
281,34	5,889
281,37	5,855
281,40	5,729
281,43	5,667
281,46	5,688
281,49	5,744
281,52	6,004
281,55	5,848
281,58	5,749
281,61	5,687
281,64	5,598
281,67	5,676
281,70	5,685
281,73	6,052
281,76	5,710
281,79	5,772
281,82	5,765
281,85	5,828
281,88	5,700
281,91	5,887
281,94	5,735
281,97	5,949
282,00	5,693
282,03	5,905
282,06	5,659
282,09	5,693
282,12	5,688
282,15	5,685
282,18	5,686
282,21	5,680
282,24	5,841
282,27	5,703
282,30	5,735
282,33	5,609
282,36	5,698
282,39	5,671
282,42	5,594
282,45	5,721
282,48	5,590
282,51	5,651
282,54	5,743
282,57	5,742
282,60	5,744
282,63	5,612
282,66	5,642
282,69	5,704
282,72	5,799
282,75	5,724
282,78	5,632
282,81	5,881
282,84	5,727
282,87	5,744
282,90	5,744
282,93	5,590
282,96	5,677
282,99	5,612
283,02	5,552
283,05	5,668
283,08	5,572
283,11	5,531
283,14	5,722
283,17	5,555
283,20	5,525
283,23	5,801
283,26	5,644
283,29	5,699
283,32	5,732
283,35	5,631
283,38	5,690
283,41	5,744
283,44	5,749
283,47	5,741
283,50	5,555
283,53	5,672
283,56	5,641
283,59	5,765
283,62	5,633
283,65	5,632
283,68	5,496
283,71	5,527
283,74	5,710
283,77	5,396
283,80	5,482
283,83	5,473
283,86	5,694
283,89	5,557
283,92	5,559
283,95	5,422
283,98	5,606
284,01	5,667
284,04	5,754
284,07	5,751
284,10	5,749
284,13	5,749
284,16	5,842
284,19	5,773
284,22	5,707
284,25	5,541
284,28	5,732
284,31	5,627
284,34	5,656
284,37	5,648
284,40	5,587
284,43	5,636
284,46	5,799
284,49	5,507
284,52	5,665
284,55	5,626
284,58	5,711
284,61	5,652
284,64	5,483
284,67	5,667
284,70	5,691
284,73	5,691
284,76	5,622
284,79	5,649
284,82	5,643
284,85	5,636
284,88	5,413
284,91	5,559
284,94	5,651
284,97	5,808
285,00	5,675
285,03	5,639
285,06	5,603
285,09	5,693
285,12	5,652
285,15	5,619
285,18	5,700
285,21	5,729
285,24	5,698
285,27	5,692
285,30	5,626
285,33	5,526
285,36	5,584
285,39	5,645
285,42	5,539
285,45	5,727
285,48	5,788
285,51	5,627
285,54	5,680
285,57	5,617
285,60	5,639
285,63	5,573
285,66	5,819
285,69	5,501
285,72	5,623
285,75	5,645
285,78	5,769
285,81	5,700
285,84	5,699
285,87	5,665
285,90	5,751
285,93	5,713
285,96	5,683
285,99	5,584
286,02	5,767
286,05	5,485
286,08	5,638
286,11	5,506
286,14	5,591
286,17	5,524
286,20	5,649
286,23	5,583
286,26	5,547
286,29	5,697
286,32	5,477
286,35	5,540
286,38	5,749
286,41	5,690
286,44	5,718
286,47	5,778
286,50	5,865
286,53	5,799
286,56	5,862
286,59	5,759
286,62	5,702
286,65	5,757
286,68	5,697
286,71	5,600
286,74	5,850
286,77	5,749
286,80	5,722
286,83	5,778
286,86	5,564
286,89	5,715
286,92	5,715
286,95	5,674
286,98	5,708
287,01	5,520
287,04	5,767
287,07	5,582
287,10	5,613
287,13	5,641
287,16	5,797
287,19	5,509
287,22	5,606
287,25	5,667
287,28	5,665
287,31	5,664
287,34	5,603
287,37	5,700
287,40	5,541
287,43	5,533
287,46	5,689
287,49	5,562
287,52	5,782
287,55	5,721
287,58	5,787
287,61	5,661
287,64	5,751
287,67	5,695
287,70	5,690
287,73	5,627
287,76	5,943
287,79	5,792
287,82	5,728
287,85	5,639
287,88	5,764
287,91	5,636
287,94	5,545
287,97	5,603
288,00	5,670
288,03	5,856
288,06	5,639
288,09	5,737
288,12	5,766
288,15	5,744
288,18	5,778
288,21	5,684
288,24	5,714
288,27	5,653
288,30	5,845
288,33	5,687
288,36	5,625
288,39	5,788
288,42	5,758
288,45	5,665
288,48	5,669
288,51	5,770
288,54	5,830
288,57	5,773
288,60	5,707
288,63	5,778
288,66	5,619
288,69	5,745
288,72	5,814
288,75	5,747
288,78	5,820
288,81	5,788
288,84	5,822
288,87	5,666
288,90	5,767
288,93	5,768
288,96	5,927
288,99	5,833
289,02	5,812
289,05	5,901
289,08	5,752
289,11	5,786
289,14	5,697
289,17	5,729
289,20	5,791
289,23	5,577
289,26	5,796
289,29	5,803
289,32	5,803
289,35	5,777
289,38	5,742
289,41	5,655
289,44	5,598
289,47	5,691
289,50	5,691
289,53	5,756
289,56	5,759
289,59	5,732
289,62	5,604
289,65	5,763
289,68	5,573
289,71	5,893
289,74	5,611
289,77	5,840
289,80	5,680
289,83	5,716
289,86	5,872
289,89	5,721
289,92	5,663
289,95	5,695
289,98	5,851
290,01	5,758
290,04	5,795
290,07	5,802
290,10	5,765
290,13	5,869
290,16	5,649
290,19	5,933
290,22	5,905
290,25	5,785
290,28	5,627
290,31	5,630
290,34	5,443
290,37	5,820
290,40	5,603
290,43	5,695
290,46	5,664
290,49	5,667
290,52	5,764
290,55	5,580
290,58	5,606
290,61	5,706
290,64	5,735
290,67	5,768
290,70	5,706
290,73	5,554
290,76	5,675
290,79	5,804
290,82	5,837
290,85	5,679
290,88	5,748
290,91	5,751
290,94	5,717
290,97	5,599
291,00	5,752
291,03	5,848
291,06	5,946
291,09	5,825
291,12	5,699
291,15	5,734
291,18	5,675
291,21	5,705
291,24	5,835
291,27	5,810
291,30	5,707
291,33	5,656
291,36	5,745
291,39	5,724
291,42	5,714
291,45	5,817
291,48	5,691
291,51	5,760
291,54	5,785
291,57	5,791
291,60	5,633
291,63	5,762
291,66	5,512
291,69	5,449
291,72	5,581
291,75	5,696
291,78	5,548
291,81	5,609
291,84	5,610
291,87	5,734
291,90	5,719
291,93	5,754
291,96	5,599
291,99	5,584
292,02	5,620
292,05	5,735
292,08	5,649
292,11	5,638
292,14	5,697
292,17	5,633
292,20	5,575
292,23	5,527
292,26	5,683
292,29	5,641
292,32	5,669
292,35	5,693
292,38	5,615
292,41	5,534
292,44	5,696
292,47	5,680
292,50	5,792
292,53	5,658
292,56	5,634
292,59	5,805
292,62	5,695
292,65	5,757
292,68	5,641
292,71	5,731
292,74	5,686
292,77	5,668
292,80	5,642
292,83	5,674
292,86	5,688
292,89	5,630
292,92	5,644
292,95	5,567
292,98	5,643
293,01	5,618
293,04	5,645
293,07	5,630
293,10	5,629
293,13	5,471
293,16	5,662
293,19	5,694
293,22	5,642
293,25	5,570
293,28	5,691
293,31	5,593
293,34	5,650
293,37	5,707
293,40	5,624
293,43	5,565
293,46	5,552
293,49	5,613
293,52	5,639
293,55	5,582
293,58	5,784
293,61	5,706
293,64	5,548
293,67	5,598
293,70	5,563
293,73	5,500
293,76	5,569
293,79	5,570
293,82	5,551
293,85	5,536
293,88	5,532
293,91	5,472
293,94	5,511
293,97	5,484
294,00	5,506
294,03	5,595
294,06	5,678
294,09	5,648
294,12	5,497
294,15	5,501
294,18	5,591
294,21	5,497
294,24	5,444
294,27	5,601
294,30	5,517
294,33	5,527
294,36	5,493
294,39	5,691
294,42	5,534
294,45	5,541
294,48	5,594
294,51	5,526
294,54	5,601
294,57	5,595
294,60	5,592
294,63	5,423
294,66	5,632
294,69	5,538
294,72	5,563
294,75	5,641
294,78	5,545
294,81	5,517
294,84	5,554
294,87	5,662
294,90	5,572
294,93	5,464
294,96	5,532
294,99	5,431
295,02	5,584
295,05	5,616
295,08	5,502
295,11	5,604
295,14	5,633
295,17	5,663
295,20	5,548
295,23	5,527
295,26	5,526
295,29	5,420
295,32	5,402
295,35	5,475
295,38	5,529
295,41	5,481
295,44	5,600
295,47	5,510
295,50	5,605
295,53	5,620
295,56	5,466
295,59	5,551
295,62	5,538
295,65	5,521
295,68	5,595
295,71	5,637
295,74	5,583
295,77	5,690
295,80	5,592
295,83	5,525
295,86	5,499
295,89	5,657
295,92	5,523
295,95	5,631
295,98	5,512
296,01	5,765
296,04	5,411
296,07	5,567
296,10	5,637
296,13	5,621
296,16	5,596
296,19	5,608
296,22	5,603
296,25	5,517
296,28	5,534
296,31	5,638
296,34	5,445
296,37	5,564
296,40	5,553
296,43	5,571
296,46	5,549
296,49	5,486
296,52	5,588
296,55	5,674
296,58	5,599
296,61	5,525
296,64	5,572
296,67	5,580
296,70	5,482
296,73	5,489
296,76	5,506
296,79	5,486
296,82	5,689
296,85	5,575
296,88	5,599
296,91	5,535
296,94	5,686
296,97	5,617
297,00	5,504
297,03	5,690
297,06	5,562
297,09	5,419
297,12	5,457
297,15	5,594
297,18	5,669
297,21	5,589
297,24	5,588
297,27	5,695
297,30	5,680
297,33	5,659
297,36	5,580
297,39	5,542
297,42	5,587
297,45	5,582
297,48	5,554
297,51	5,687
297,54	5,599
297,57	5,697
297,60	5,606
297,63	5,569
297,66	5,613
297,69	5,549
297,72	5,597
297,75	5,622
297,78	5,643
297,81	5,447
297,84	5,521
297,87	5,618
297,90	5,583
297,93	5,580
297,96	5,582
297,99	5,655
298,02	5,494
298,05	5,536
298,08	5,490
298,11	5,444
298,14	5,566
298,17	5,618
298,20	5,548
298,23	5,755
298,26	5,576
298,29	5,700
298,32	5,588
298,35	5,624
298,38	5,651
298,41	5,733
298,44	5,646
298,47	5,587
298,50	5,776
298,53	5,696
298,56	5,606
298,59	5,695
298,62	5,622
298,65	5,650
298,68	5,617
298,71	5,709
298,74	5,681
298,77	5,645
298,80	5,731
298,83	5,682
298,86	5,624
298,89	5,661
298,92	5,690
298,95	5,521
298,98	5,713
299,01	5,501
299,04	5,589
299,07	5,631
299,10	5,548
299,13	5,681
299,16	5,634
299,19	5,664
299,22	5,675
299,25	5,679
299,28	5,667
299,31	5,742
299,34	5,604
299,37	5,697
299,40	5,601
299,43	5,684
299,46	5,575
299,49	5,781
299,52	5,654
299,55	5,691
299,58	5,594
299,61	5,701
299,64	5,655
299,67	5,655
299,70	5,718
299,73	5,628
299,76	5,691
299,79	5,566
299,82	5,722
299,85	5,678
299,88	5,591
299,91	5,708
299,94	5,738
299,97	5,720
300,00	5,758
300,03	5,695
300,06	5,743
300,09	5,757
300,12	5,575
300,15	5,590
300,18	5,666
300,21	5,682
300,24	5,637
300,27	5,578
300,30	5,614
300,33	5,773
300,36	5,643
300,39	5,553
300,42	5,679
300,45	5,645
300,48	5,510
300,51	5,742
300,54	5,684
300,57	5,654
300,60	5,773
300,63	5,614
300,66	5,753
300,69	5,675
300,72	5,629
300,75	5,634
300,78	5,738
300,81	5,620
300,84	5,603
300,87	5,559
300,90	5,750
300,93	5,485
300,96	5,579
300,99	5,656
301,02	5,721
301,05	5,708
301,08	5,593
301,11	5,787
301,14	5,698
301,17	5,792
301,20	5,764
301,23	5,701
301,26	5,738
301,29	5,659
301,32	5,754
301,35	5,619
301,38	5,651
301,41	5,751
301,44	5,647
301,47	5,693
301,50	5,784
301,53	5,776
301,56	5,736
301,59	5,607
301,62	5,680
301,65	5,728
301,68	5,668
301,71	5,749
301,74	5,573
301,77	5,672
301,80	5,613
301,83	5,618
301,86	5,746
301,89	5,704
301,92	5,592
301,95	5,687
301,98	5,660
302,01	5,664
302,04	5,720
302,07	5,582
302,10	5,708
302,13	5,757
302,16	5,585
302,19	5,778
302,22	5,624
302,25	5,590
302,28	5,717
302,31	5,672
302,34	5,754
302,37	5,743
302,40	5,667
302,43	5,712
302,46	5,560
302,49	5,649
302,52	5,783
302,55	5,688
302,58	5,613
302,61	5,658
302,64	5,748
302,67	5,761
302,70	5,640
302,73	5,662
302,76	5,669
302,79	5,662
302,82	5,508
302,85	5,690
302,88	5,535
302,91	5,632
302,94	5,672
302,97	5,661
303,00	5,738
303,03	5,718
303,06	5,734
303,09	5,627
303,12	5,598
303,15	5,621
303,18	5,596
303,21	5,798
303,24	5,713
303,27	5,636
303,30	5,612
303,33	5,660
303,36	5,713
303,39	5,683
303,42	5,632
303,45	5,513
303,48	5,595
303,51	5,585
303,54	5,584
303,57	5,509
303,60	5,635
303,63	5,594
303,66	5,708
303,69	5,646
303,72	5,558
303,75	5,637
303,78	5,602
303,81	5,707
303,84	5,533
303,87	5,551
303,90	5,641
303,93	5,519
303,96	5,488
303,99	5,678
304,02	5,580
304,05	5,680
304,08	5,526
304,11	5,551
304,14	5,525
304,17	5,574
304,20	5,683
304,23	5,668
304,26	5,607
304,29	5,596
304,32	5,550
304,35	5,508
304,38	5,601
304,41	5,651
304,44	5,712
304,47	5,558
304,50	5,641
304,53	5,572
304,56	5,794
304,59	5,533
304,62	5,652
304,65	5,661
304,68	5,619
304,71	5,520
304,74	5,709
304,77	5,570
304,80	5,478
304,83	5,505
304,86	5,554
304,89	5,687
304,92	5,539
304,95	5,607
304,98	5,563
305,01	5,561
305,04	5,613
305,07	5,501
305,10	5,600
305,13	5,484
305,16	5,566
305,19	5,558
305,22	5,569
305,25	5,610
305,28	5,543
305,31	5,592
305,34	5,664
305,37	5,712
305,40	5,674
305,43	5,682
305,46	5,624
305,49	5,566
305,52	5,582
305,55	5,471
305,58	5,608
305,61	5,620
305,64	5,734
305,67	5,737
305,70	5,653
305,73	5,670
305,76	5,692
305,79	5,574
305,82	5,654
305,85	5,640
305,88	5,423
305,91	5,517
305,94	5,470
305,97	5,671
306,00	5,545
306,03	5,523
306,06	5,587
306,09	5,663
306,12	5,694
306,15	5,658
306,18	5,644
306,21	5,619
306,24	5,671
306,27	5,537
306,30	5,691
306,33	5,631
306,36	5,643
306,39	5,693
306,42	5,644
306,45	5,675
306,48	5,574
306,51	5,606
306,54	5,663
306,57	5,659
306,60	5,660
306,63	5,727
306,66	5,704
306,69	5,654
306,72	5,577
306,75	5,694
306,78	5,634
306,81	5,688
306,84	5,586
306,87	5,717
306,90	5,585
306,93	5,562
306,96	5,664
306,99	5,662
307,02	5,646
307,05	5,702
307,08	5,616
307,11	5,760
307,14	5,641
307,17	5,524
307,20	5,661
307,23	5,679
307,26	5,648
307,29	5,642
307,32	5,568
307,35	5,655
307,38	5,715
307,41	5,720
307,44	5,678
307,47	5,635
307,50	5,797
307,53	5,696
307,56	5,763
307,59	5,595
307,62	5,620
307,65	5,611
307,68	5,543
307,71	5,614
307,74	5,647
307,77	5,581
307,80	5,607
307,83	5,684
307,86	5,605
307,89	5,732
307,92	5,681
307,95	5,604
307,98	5,710
308,01	5,627
308,04	5,656
308,07	5,719
308,10	5,619
308,13	5,623
308,16	5,681
308,19	5,726
308,22	5,660
308,25	5,642
308,28	5,579
308,31	5,549
308,34	5,751
308,37	5,595
308,40	5,641
308,43	5,582
308,46	5,504
308,49	5,499
308,52	5,608
308,55	5,718
308,58	5,475
308,61	5,568
308,64	5,571
308,67	5,740
308,70	5,832
308,73	5,715
308,76	5,807
308,79	5,708
308,82	5,710
308,85	5,607
308,88	5,603
308,91	5,583
308,94	5,577
308,97	5,710
309,00	5,752
309,03	5,718
309,06	5,756
309,09	5,688
309,12	5,795
309,15	5,764
309,18	5,745
309,21	5,697
309,24	5,661
309,27	5,692
309,30	5,720
309,33	5,755
309,36	5,628
309,39	5,676
309,42	5,752
309,45	5,604
309,48	5,750
309,51	5,761
309,54	5,655
309,57	5,807
309,60	5,740
309,63	5,596
309,66	5,689
309,69	5,690
309,72	5,534
309,75	5,654
309,78	5,560
309,81	5,555
309,84	5,598
309,87	5,691
309,90	5,643
309,93	5,579
309,96	5,730
309,99	5,625
310,02	5,583
310,05	5,789
310,08	5,619
310,11	5,537
310,14	5,647
310,17	5,622
310,20	5,567
310,23	5,703
310,26	5,524
310,29	5,648
310,32	5,479
310,35	5,576
310,38	5,527
310,41	5,576
310,44	5,735
310,47	5,632
310,50	5,500
310,53	5,667
310,56	5,596
310,59	5,627
310,62	5,698
310,65	5,618
310,68	5,627
310,71	5,610
310,74	5,537
310,77	5,540
310,80	5,556
310,83	5,496
310,86	5,526
310,89	5,557
310,92	5,536
310,95	5,500
310,98	5,592
311,01	5,673
311,04	5,628
311,07	5,697
311,10	5,578
311,13	5,657
311,16	5,816
311,19	5,596
311,22	5,730
311,25	5,655
311,28	5,670
311,31	5,658
311,34	5,536
311,37	5,563
311,40	5,579
311,43	5,453
311,46	5,653
311,49	5,529
311,52	5,644
311,55	5,467
311,58	5,564
311,61	5,500
311,64	5,620
311,67	5,631
311,70	5,608
311,73	5,519
311,76	5,503
311,79	5,641
311,82	5,519
311,85	5,729
311,88	5,616
311,91	5,709
311,94	5,555
311,97	5,682
312,00	5,532
312,03	5,607
312,06	5,590
312,09	5,613
312,12	5,692
312,15	5,608
312,18	5,647
312,21	5,668
312,24	5,620
312,27	5,655
312,30	5,502
312,33	5,554
312,36	5,542
312,39	5,651
312,42	5,605
312,45	5,494
312,48	5,595
312,51	5,521
312,54	5,629
312,57	5,637
312,60	5,575
312,63	5,654
312,66	5,477
312,69	5,521
312,72	5,590
312,75	5,668
312,78	5,656
312,81	5,591
312,84	5,543
312,87	5,633
312,90	5,574
312,93	5,518
312,96	5,528
312,99	5,504
313,02	5,572
313,05	5,560
313,08	5,483
313,11	5,670
313,14	5,552
313,17	5,541
313,20	5,558
313,23	5,644
313,26	5,520
313,29	5,446
313,32	5,461
313,35	5,551
313,38	5,438
313,41	5,582
313,44	5,603
313,47	5,547
313,50	5,454
313,53	5,674
313,56	5,494
313,59	5,510
313,62	5,449
313,65	5,531
313,68	5,490
313,71	5,481
313,74	5,591
313,77	5,506
313,80	5,465
313,83	5,574
313,86	5,400
313,89	5,449
313,92	5,443
313,95	5,459
313,98	5,448
314,01	5,576
314,04	5,516
314,07	5,476
314,10	5,494
